date,AWND,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WSF2,WSF5
2021-03-17,7.366666666666666,0.0,0.0,0.019230769230769232,40.0,45.095238095238095,21.428571428571427,15.549999999999999,20.349999999999998
2021-03-18,8.433333333333334,0.06982142857142858,0.0,0.01,43.0,50.285714285714285,30.19047619047619,21.516666666666666,29.53333333333333
2021-03-19,12.516666666666666,0.6154782608695653,0.0,0.0,39.0,45.04761904761905,28.571428571428573,23.95,33.016666666666666
2021-03-20,6.166666666666667,0.0,0.0,0.0,43.0,51.3,23.45,16.21666666666667,21.333333333333332
2021-03-21,4.3500000000000005,0.0,0.0,0.0,48.0,59.523809523809526,26.761904761904763,13.4,16.849999999999998
2021-03-22,5.75,0.0,0.0,0.0,46.0,63.0,28.428571428571427,14.883333333333333,19.150000000000002
2021-03-23,4.816666666666666,0.0,0.0,0.0,48.0,63.57142857142857,30.857142857142858,14.549999999999999,18.333333333333332
2021-03-24,5.216666666666667,8.771929824561404e-05,0.0,0.0,48.0,64.0,34.333333333333336,13.433333333333332,16.55
2021-03-25,5.366666666666667,0.09625,0.0,0.0,51.0,64.7,42.73684210526316,12.35,16.233333333333334
2021-03-26,15.1,0.041008403361344536,0.0,0.0,59.0,67.52380952380952,49.8,32.36666666666667,44.85
2021-03-27,10.733333333333334,0.0014655172413793102,0.0,0.0,53.0,65.05,43.7,23.666666666666668,32.85
2021-03-28,10.383333333333335,0.07034188034188034,0.0,0.0,46.0,58.80952380952381,39.666666666666664,22.03333333333333,30.400000000000002
2021-03-29,17.483333333333334,0.6901612903225807,0.0,0.0,51.0,53.95238095238095,38.57142857142857,37.68333333333333,51.18333333333334
2021-03-30,8.833333333333334,0.00017094017094017094,0.0,0.0,47.0,55.0,28.047619047619047,21.8,28.183333333333334
2021-03-31,12.583333333333334,0.0205982905982906,0.0,0.0,56.0,63.142857142857146,38.04761904761905,26.849999999999998,35.483333333333334
2021-04-01,13.116666666666667,0.8564166666666666,0.0,0.0,51.0,62.1,36.95,25.433333333333334,36.050000000000004
2021-04-02,11.183333333333332,0.05407079646017699,0.0,0.0,35.0,45.75,26.75,19.633333333333333,27.683333333333334
2021-04-03,6.3500000000000005,0.0,0.0,0.0,38.0,45.25,23.35,18.849999999999998,25.8
2021-04-04,9.200000000000001,0.0,0.0,0.0,47.0,54.0,24.571428571428573,23.333333333333332,31.2
2021-04-05,14.716666666666667,0.0,0.0,0.0,52.0,57.95238095238095,36.42857142857143,27.883333333333336,37.81666666666667
2021-04-06,7.166666666666667,0.0,0.0,0.0,52.0,60.285714285714285,39.42857142857143,17.033333333333335,23.616666666666664
2021-04-07,4.983333333333333,0.0,0.0,0.0,52.0,60.65,35.95,15.550000000000002,20.483333333333334
2021-04-08,6.8999999999999995,0.0,0.0,0.0,53.0,60.23809523809524,41.666666666666664,15.549999999999999,20.116666666666664
2021-04-09,5.683333333333334,0.0,0.0,0.0,51.0,64.71428571428571,37.333333333333336,15.883333333333333,19.966666666666665
2021-04-10,7.75,0.00027272727272727274,0.0,0.0,59.0,71.42857142857143,42.142857142857146,17.0,21.5
2021-04-11,10.333333333333334,0.001559633027522936,0.0,0.0,53.0,67.23809523809524,43.333333333333336,20.78333333333333,28.683333333333334
2021-04-12,9.916666666666666,0.007964601769911504,0.0,0.0,47.0,49.095238095238095,39.76190476190476,24.349999999999998,32.21666666666667
2021-04-13,8.316666666666666,0.00853448275862069,0.0,0.0,49.0,55.0,36.42857142857143,20.966666666666665,27.983333333333334
2021-04-14,7.116666666666667,0.0024347826086956524,0.0,0.0,49.0,58.80952380952381,42.095238095238095,15.366666666666667,19.633333333333333
2021-04-15,9.016666666666666,0.014,0.0,0.0,48.0,55.857142857142854,41.19047619047619,17.849999999999998,22.983333333333334
2021-04-16,15.416666666666666,0.9402564102564103,0.134375,0.05925925925925926,42.0,47.61904761904762,36.1,29.03333333333333,41.35
2021-04-17,8.483333333333333,1.066637931034483,0.7156250000000001,0.23793103448275862,42.0,44.714285714285715,35.0,18.516666666666666,26.683333333333334
2021-04-18,6.366666666666667,0.05913793103448276,0.0,0.0,51.0,54.142857142857146,38.23809523809524,19.966666666666665,26.03333333333333
2021-04-19,5.083333333333333,0.002542372881355932,0.0,0.0,54.0,62.38095238095238,38.857142857142854,16.516666666666666,21.833333333333332
2021-04-20,9.233333333333333,0.002711864406779661,0.0,0.0,62.0,70.28571428571429,39.38095238095238,25.5,34.06666666666667
2021-04-21,12.933333333333332,0.018547008547008546,0.0,0.0,59.0,71.71428571428571,39.142857142857146,30.55,39.13333333333333
2021-04-22,17.766666666666666,0.18847457627118647,0.0,0.0,42.0,58.57142857142857,31.142857142857142,31.516666666666666,42.73333333333333
2021-04-23,15.35,0.00044642857142857147,0.0,0.0,47.0,53.5,34.0,29.333333333333332,40.666666666666664
2021-04-24,9.65,0.0,0.0,0.0,61.0,65.65,40.94736842105263,21.8,28.333333333333332
2021-04-25,5.816666666666666,0.021891891891891894,0.0,0.0,55.0,65.0,43.142857142857146,14.216666666666669,18.849999999999998
2021-04-26,14.583333333333334,0.14991452991452991,0.0,0.0,52.0,55.57142857142857,41.095238095238095,27.833333333333332,38.63333333333333
2021-04-27,8.583333333333334,0.0,0.0,0.0,53.0,61.476190476190474,39.61904761904762,18.21666666666667,23.416666666666668
2021-04-28,5.3,0.1875609756097561,0.0,0.0,56.0,66.61904761904762,45.19047619047619,12.833333333333334,16.55
2021-04-29,5.083333333333333,0.11579831932773109,0.0,0.0,49.0,59.095238095238095,46.714285714285715,11.566666666666668,14.916666666666666
2021-04-30,16.416666666666668,1.1806451612903226,0.0,0.0,55.0,58.523809523809526,45.23809523809524,35.71666666666667,49.03333333333333
2021-05-01,12.183333333333332,0.10483333333333333,0.0,0.0,53.0,62.35,41.4,23.45,32.21666666666667
2021-05-02,11.183333333333332,0.014453781512605042,0.0,0.0,62.0,68.95238095238095,44.857142857142854,24.166666666666668,34.550000000000004
2021-05-03,6.566666666666666,0.011260504201680673,0.0,0.0,60.0,72.0952380952381,50.2,15.216666666666669,20.516666666666666
2021-05-04,8.833333333333334,0.552578125,0.0,0.0,50.0,61.80952380952381,46.38095238095238,18.883333333333336,25.3
2021-05-05,5.316666666666666,0.5509016393442623,0.0,0.0,49.0,53.38095238095238,45.904761904761905,11.4,14.700000000000001
2021-05-06,10.1,0.19586776859504132,0.0,0.0,56.0,58.5,46.0,23.46666666666667,32.21666666666667
